address,,,,,,,,,,link,id,location/located_in
"D'lites Cafe BD, Shop no #679 & #680, Level 6, Shyamoli Square, Shyamoli",,,,,,,,,,https://www.facebook.com/dlites.cafe.bd/,1950944261642269,
"5 Avoy Das Lane, Tikatuli",,,,,,,,,,https://www.facebook.com/cocobeano.chocolate/,2116312938586370,
"house no # 1,road no # 2 sector # 3",,,,,,,,,,https://www.facebook.com/Food-concern-restaurent-cafe-137960753470964/,137960796804293,
"House # 4, Road #6, Block A, Baunia badh, Pallabi, Dhaka",,,,,,,,,,https://www.facebook.com/bikerscafebd/,129701844397695,
"742, West Shewrapara, North South International School and College",,,,,,,,,,https://www.facebook.com/Ofc-Cafe-222741108495194/,245194176249887,
Mirpur 2 60 feet Road,,,,,,,,,,https://www.facebook.com/Berlin-Café-173952839929543/,173953693262791,
"44 (Gate-02), Rabindro Swaroni,Sector # 07,Uttara,Dhaka.",,,,,,,,,,https://www.facebook.com/greenleafcafe.bd/,806470889685564,
"06,Mayakanon,Sabujbag,Basaboo",,,,,,,,,,https://www.facebook.com/farzanaislamhajjcafela/,467254360114241,
"Road 23, house 88, Block A, Banani",,,,,,,,,,https://www.facebook.com/flamingo.dhaka/,1397393280519529,
"Road 18,  House 26,  Nikunja 2",,,,,,,,,,https://www.facebook.com/SPORTSFFCAFE/,561905074190436,
"396 west Shewrapara,  BATA  goli",,,,,,,,,,https://www.facebook.com/Ahar-Bari-Cafe-316898979184944/,316899145851594,
"house-7,road-9,sector-11 uttara",,,,,,,,,,https://www.facebook.com/joltorongocafe/,2121659524590566,
"45/1/A, Tin Majar ,Sher-e-Bangla Road ,Dhaka",,,,,,,,,,https://www.facebook.com/nawabicha/,645323532478497,
"2nd  Floor, Fortune Shopping Mall, Malibagh",,,,,,,,,,https://www.facebook.com/musicafebd/,470352616482080,
West dhanmondi housing,,,,,,,,,,https://www.facebook.com/Real-Cafe-Dhaka-483344748774276/,483351258773625,
Online based,,,,,,,,,,https://www.facebook.com/pwstorecafe/,329982577175591,
"79 moghbazar ,opposite Aarong",,,,,,,,,,https://www.facebook.com/RoadiesCafeandLounge/,238379746322937,
"Dr.Md.Sammsszzoha   House No - 6/2 Block - B  Back Side Of Lalmatia  Mohila Collage, Mohammadpur",,,,,,,,,,https://www.facebook.com/realcaferc/,1970292166332331,
"Motogp Ln, Bottola Road, Khilkhet",,,,,,,,,,https://www.facebook.com/motogpcafe/,732052316998791,
,,,,,,,,,,https://www.facebook.com/ImageCafe.bd/,614980428519303,
Mirpur 13,,,,,,,,,,https://www.facebook.com/Snow-Drop-Cafe-Restaurant-Mirpur-Dhaka-366568154112910/,366568860779506,
"26, Baily Road",,,,,,,,,,https://www.facebook.com/OCDCafeteria-612809908884062/,612809948884058,
"34, Garden Road, Kazi Nazrul Islam Avenue.",,,,,,,,,,https://www.facebook.com/thepacificcafe/,2040336756017601,851422394942657
"786 Nandipara, Sabujbag",,,,,,,,,,https://www.facebook.com/SicilyCafeBD/,2102550863368849,
"19B/2, Block : F, Tikkapara Road, Ring Road (Opposite side of Adabar Thana)",,,,,,,,,,https://www.facebook.com/zaytuncafe/,2214759172075569,
"Modhu city,karanegonj",,,,,,,,,,https://www.facebook.com/City-Dream-Cafe-1007499986066338/,1007550812727922,
20/21. kamalapur Bazar Road,,,,,,,,,,https://www.facebook.com/cybernetbd/,821255727912265,616836261699972
"Jalal Plaza,Mouchak Bas Stand,Siddhirgonj",,,,,,,,,,https://www.facebook.com/Mouchak-Food-Cafe-2041041102575859/,2041041132575856,
"Urban Void | Bashundhara, Ka-9 Bashundhara Rd,",,,,,,,,,,https://www.facebook.com/ThugLifeCafe/,151177379010777,
Bashaboo,,,,,,,,,,https://www.facebook.com/theburgercafebd/,2102168640070383,
"68, Gausul Azam Avenue, Sector:13, Uttara",,,,,,,,,,https://www.facebook.com/FusionCafeKebab/,216810838852531,
"79, Middle Azampur, Safar Ali Sarani, Azampur Kacha Bazar, Uttara",,,,,,,,,,https://www.facebook.com/TravelsCafe/,551746181660351,
"Section 10,Lane 5,Block A,House 7/8(1st floor), Behind BRAC Bank Limited | ATM Booth, Benaroshi Palli, Mirpur, Dhaka 1216.",,,,,,,,,,https://www.facebook.com/chariscafe.restaurant/,159989761358794,
"House 13, Block-B, Main Road, Banasree, Rampura, Dhaka",,,,,,,,,,https://www.facebook.com/hangoutbanasree/,1321600937932854,
"Gowal Barir mor, Donia",,,,,,,,,,https://www.facebook.com/M3motocafe/,1985408821556178,
"81,Green Taj Center(3rd Floor), Road No.8/A, Dhanmondi",,,,,,,,,,https://www.facebook.com/thevintagebilliardcafe/,221808724817197,
"Eastern Plaza, Hatirpol",,,,,,,,,,https://www.facebook.com/ccoab/,375199362592234,
"Sagufta New Road, Sagufta Housing",,,,,,,,,,https://www.facebook.com/kababhunter/,364348377644911,
AB center house# 18 CWS south avenue Gulshan 1,,,,,,,,,,https://www.facebook.com/pages/Tummy-Time-Restaurant/246739472199597,246739645532913,
"125, Concord Emporium",,,,,,,,,,https://www.facebook.com/druecafe/,1878094608903968,
"House: 404, Road: 09, Block: F, Basundhara R/A",,,,,,,,,,https://www.facebook.com/iPhonecafebd/,864889576991851,
,,,,,,,,,,https://www.facebook.com/BondCafe07/,129635977735412,
"2-B/1,Dar-Us-Salam Road",,,,,,,,,,https://www.facebook.com/learnerscafebd/,164073880670389,
"26 Eskatan Garden Rd (2nd Floor), Ramna",,,,,,,,,,https://www.facebook.com/pages/Saaol-Heart-Center-Bangladesh/1571895739789204,1571895786455866,
"Flat 803, G3, Hyperion Garden, Plot 13, Road 2/C Pallabi",,,,,,,,,,https://www.facebook.com/riderscafebd/,659799954163613,
"576 Daniya Bazar, Near A.k High School, Dhaka-1204",,,,,,,,,,https://www.facebook.com/OnePieceCafeBD/,316388642098635,
,,,,,,,,,,https://www.facebook.com/CafeLoungeMnT/,1802929626451122,
"Road: 27,  House..18, Sector: 07, Uttara",,,,,,,,,,https://www.facebook.com/blackbean1230/,961458207326312,
north Badda,,,,,,,,,,https://www.facebook.com/crazycafe.net/,1530299637275353,
"Road-11, Block-C, house no-96 2nd floor, Banani.",,,,,,,,,,https://www.facebook.com/thejunglebristo/,1427654880875085,
"House # 25, Road # 03, Sector # 03, Uttara Model Town",,,,,,,,,,https://www.facebook.com/rcafebd/,286155388777701,1531716773708835
Rangs arcade gulshan avenue -2,,,,,,,,,,https://www.facebook.com/mantrafashioncafedhaka/,618532678205494,
103/11 Maniknagar/ Gopibag bishwaroad,,,,,,,,,,https://www.facebook.com/Muradtaklacafe/,1090753161069494,
"10, Khan Vila, Main Road, Mohammadia Housing Limited, Mohammadpur",,,,,,,,,,https://www.facebook.com/Party-Fowl-Chinese-Cafe-House-274024263317467/,274024289984131,
"House- 03, Road- 06,(Love Road), Block-E, Section- 02, Mirpur, Dhaka-1216.",,,,,,,,,,https://www.facebook.com/CookhouseRestaurantAndCafe/,549103728873081,
BUET Polashi Market,,,,,,,,,,https://www.facebook.com/thejuicebarofstudents/,319751308722581,
"26, Baily Road",,,,,,,,,,https://www.facebook.com/OCDCafeteria-612809908884062/,612809948884058,
"34, Garden Road, Kazi Nazrul Islam Avenue.",,,,,,,,,,https://www.facebook.com/thepacificcafe/,2040336756017601,851422394942657
"786 Nandipara, Sabujbag",,,,,,,,,,https://www.facebook.com/SicilyCafeBD/,2102550863368849,
"19B/2, Block : F, Tikkapara Road, Ring Road (Opposite side of Adabar Thana)",,,,,,,,,,https://www.facebook.com/zaytuncafe/,2214759172075569,
"Modhu city,karanegonj",,,,,,,,,,https://www.facebook.com/City-Dream-Cafe-1007499986066338/,1007550812727922,
20/21. kamalapur Bazar Road,,,,,,,,,,https://www.facebook.com/cybernetbd/,821255727912265,616836261699972
"Jalal Plaza,Mouchak Bas Stand,Siddhirgonj",,,,,,,,,,https://www.facebook.com/Mouchak-Food-Cafe-2041041102575859/,2041041132575856,
"Urban Void | Bashundhara, Ka-9 Bashundhara Rd,",,,,,,,,,,https://www.facebook.com/ThugLifeCafe/,151177379010777,
Bashaboo,,,,,,,,,,https://www.facebook.com/theburgercafebd/,2102168640070383,
"68, Gausul Azam Avenue, Sector:13, Uttara",,,,,,,,,,https://www.facebook.com/FusionCafeKebab/,216810838852531,
"79, Middle Azampur, Safar Ali Sarani, Azampur Kacha Bazar, Uttara",,,,,,,,,,https://www.facebook.com/TravelsCafe/,551746181660351,
"Section 10,Lane 5,Block A,House 7/8(1st floor), Behind BRAC Bank Limited | ATM Booth, Benaroshi Palli, Mirpur, Dhaka 1216.",,,,,,,,,,https://www.facebook.com/chariscafe.restaurant/,159989761358794,
"House 13, Block-B, Main Road, Banasree, Rampura, Dhaka",,,,,,,,,,https://www.facebook.com/hangoutbanasree/,1321600937932854,
"Gowal Barir mor, Donia",,,,,,,,,,https://www.facebook.com/M3motocafe/,1985408821556178,
"81,Green Taj Center(3rd Floor), Road No.8/A, Dhanmondi",,,,,,,,,,https://www.facebook.com/thevintagebilliardcafe/,221808724817197,
"Eastern Plaza, Hatirpol",,,,,,,,,,https://www.facebook.com/ccoab/,375199362592234,
"Sagufta New Road, Sagufta Housing",,,,,,,,,,https://www.facebook.com/kababhunter/,364348377644911,
AB center house# 18 CWS south avenue Gulshan 1,,,,,,,,,,https://www.facebook.com/pages/Tummy-Time-Restaurant/246739472199597,246739645532913,
"125, Concord Emporium",,,,,,,,,,https://www.facebook.com/druecafe/,1878094608903968,
"House: 404, Road: 09, Block: F, Basundhara R/A",,,,,,,,,,https://www.facebook.com/iPhonecafebd/,864889576991851,
,,,,,,,,,,https://www.facebook.com/BondCafe07/,129635977735412,
"2-B/1,Dar-Us-Salam Road",,,,,,,,,,https://www.facebook.com/learnerscafebd/,164073880670389,
"26 Eskatan Garden Rd (2nd Floor), Ramna",,,,,,,,,,https://www.facebook.com/pages/Saaol-Heart-Center-Bangladesh/1571895739789204,1571895786455866,
"Flat 803, G3, Hyperion Garden, Plot 13, Road 2/C Pallabi",,,,,,,,,,https://www.facebook.com/riderscafebd/,659799954163613,
"576 Daniya Bazar, Near A.k High School, Dhaka-1204",,,,,,,,,,https://www.facebook.com/OnePieceCafeBD/,316388642098635,
,,,,,,,,,,https://www.facebook.com/CafeLoungeMnT/,1802929626451122,
"Road: 27,  House..18, Sector: 07, Uttara",,,,,,,,,,https://www.facebook.com/blackbean1230/,961458207326312,
north Badda,,,,,,,,,,https://www.facebook.com/crazycafe.net/,1530299637275353,
"Road-11, Block-C, house no-96 2nd floor, Banani.",,,,,,,,,,https://www.facebook.com/thejunglebristo/,1427654880875085,
"House # 25, Road # 03, Sector # 03, Uttara Model Town",,,,,,,,,,https://www.facebook.com/rcafebd/,286155388777701,1531716773708835
"Road:10, Block:C , ghat Par Bazar, Bashundhara R/A, Dhaka",,,,,,,,,,https://www.facebook.com/theurbanecafe/,1730150220396402,
"Wapda Road , Savar",,,,,,,,,,https://www.facebook.com/Rush-Hour-Café-Wapda-Road-Savar-477011859127627/,477014355794044,
Rangs arcade gulshan avenue -2,,,,,,,,,,https://www.facebook.com/mantrafashioncafedhaka/,618532678205494,
103/11 Maniknagar/ Gopibag bishwaroad,,,,,,,,,,https://www.facebook.com/Muradtaklacafe/,1090753161069494,
"Uttara,sector 14,road-02.",,,,,,,,,,https://www.facebook.com/Blackchilliorganiccafe/,904110379628461,
"10, Khan Vila, Main Road, Mohammadia Housing Limited, Mohammadpur",,,,,,,,,,https://www.facebook.com/Party-Fowl-Chinese-Cafe-House-274024263317467/,274024289984131,
"House- 03, Road- 06,(Love Road), Block-E, Section- 02, Mirpur, Dhaka-1216.",,,,,,,,,,https://www.facebook.com/CookhouseRestaurantAndCafe/,549103728873081,
BUET Polashi Market,,,,,,,,,,https://www.facebook.com/thejuicebarofstudents/,319751308722581,
Stadium Market,,,,,,,,,,https://www.facebook.com/pavialioncafe/,1381522775314659,
"Heart Point,300 feet, Beside International Convension Center",,,,,,,,,,https://www.facebook.com/delight2k16/,318764115121628,
"103/1/A kalachadpur,Gulshan",,,,,,,,,,https://www.facebook.com/The-Flavours-Fastfood-Restaurant-Cafe-1957395777819345/,1957404391151817,
,,,,,,,,,,https://www.facebook.com/TmrInternational/,447965171953406,
"R P Gate Bazar, Rajendrapur Cantonment, Gazipur",,,,,,,,,,https://www.facebook.com/amazoncafebd/,144276992881471,
"1185, Baridhara J  Block",,,,,,,,,,https://www.facebook.com/autocafeimports/,446500312390475,
"17 Sonargaon Janapath Road (Level - 4), Sector 13, Uttara",,,,,,,,,,https://www.facebook.com/PavilionRestaurantBD/,311945649230403,
"44-50 Hazaribagh, Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/ILETnews/,686811344705819,
Road#21 House#15 Gulshan-1,,,,,,,,,,https://www.facebook.com/goflavours/,860126360729778,
"Kazi food Island, 1st Floor, 300ft Express way, near BICC(Bashundhara International convention city), Dhaka",,,,,,,,,,https://www.facebook.com/EscapeRouteCafe/,964586583668203,
"Road-08, House-09, Block-C, Section-6, Mirpur",,,,,,,,,,https://www.facebook.com/HalalJuiceBar/,2232216013768399,
"Road No. 9A, Dhanmondi",,,,,,,,,,https://www.facebook.com/bbc.kaushik/,512000259178935,
214/1 Monipur 60 feet road (near barek mollah mor),,,,,,,,,,https://www.facebook.com/roof60bd/,2091848424427550,
"Boktaboli - Taltola Rd,",,,,,,,,,,https://www.facebook.com/chinese.continentel.FastfoodRestaurant/,243125443057116,
"113/1 pirerbag, mirpur dhaka",,,,,,,,,,https://www.facebook.com/Saiduzzamanmasuk/,439436889929314,
Dhanmondi -8A,,,,,,,,,,https://www.facebook.com/3hcafe/,1297948993668099,
"Uttara ,Sector-13 , Road-5",,,,,,,,,,https://www.facebook.com/Dawat-Cafe-Restaurant-243586859650036/,243587149650007,
"1/12, C Block, Lalmatia",,,,,,,,,,https://www.facebook.com/thefoodballcafe/,1912958508947486,
"plot:23,Road:2, Sector 11",,,,,,,,,,https://www.facebook.com/zerocafebangladesh/,305532473639200,
Tongi Nodi bondor,,,,,,,,,,https://www.facebook.com/Kochuripana-Music-Cafe-Restaurant-983226501802276/,1026759674115625,
,,,,,,,,,,https://www.facebook.com/travelcafebd/,737985809870056,
Ghaat Paar Bashundhara R/A,,,,,,,,,,https://www.facebook.com/kcafebd/,734627993367803,
"Sadhin Bangla Super Marke,  105/1 Kalwalapara, Mirpur-1",,,,,,,,,,https://www.facebook.com/shawarmavillagerestaurant/,280211842689457,
,,,,,,,,,,https://www.facebook.com/samsung.BailyCafe/,1902893266601582,
"House-1, Road-8, Block-B, Section-6, Mirpur, Dhaka.",,,,,,,,,,https://www.facebook.com/annabacafe/,1510456322396585,
"panthopath,dhaka",,,,,,,,,,https://www.facebook.com/closettniana/,1416395085318377,
"House # 24, Road #14/2, Block # G, Niketan, Gulshan - 1, Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/CosmeticsCafe.com.bd/,1852777751427097,
"A.R.A Center 1st Floor , Road- 7, Dhanmondi, Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/Splashgelato/,1622130611415999,
"GC Mini 35, Garib e Newaz Avenue, Sector 13, Uttara",,,,,,,,,,https://www.facebook.com/GCMini/,814847695391848,
"House: 02, Road: 10, Block: D, Banasree, Dhaka.",,,,,,,,,,https://www.facebook.com/friendscafefoods/,277220282612539,
"Purbachal, Sector-01, Rupgonj, Narayangonj.",,,,,,,,,,https://www.facebook.com/Blue-Sky-Cafe-Restaurant-115316932488144/,115316969154807,
"36, Garib-E-Newaz Avenue, SEctor: 11, Uttara",,,,,,,,,,https://www.facebook.com/barcxtra /,1102554946488957,
"House no 10, Lake Drive Road, Sector 7, Uttara",,,,,,,,,,https://www.facebook.com/SugarcoatCafe/,166204200721890,
"House # 13, Block # B, Main Road, Banasree, Rampura",,,,,,,,,,https://www.facebook.com/HangoutTakeOut/,1753034585011337,
"House#12/1, Road# 01, Section# 06, Mirpur 10,",,,,,,,,,,https://www.facebook.com/bikerscafemirpur/,180627949385765,
,,,,,,,,,,https://www.facebook.com/GoldencafeBangladesh/,399183637309130,
"300 feet, Bashundhara R/A",,,,,,,,,,https://www.facebook.com/ChileghuriCafe/,632352200255858,
"Ghatpar, Kuril - NSU Rd, Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/RetakeCafe/,1820069844911728,
,,,,,,,,,,https://www.facebook.com/nazneensfoodcafe2015/,423249227831824,
"House 76 & 78, Block B, Rd No. 14, Dhaka 1212, Bangladesh",,,,,,,,,,https://www.facebook.com/Univercity-of-South-Asia-cafe-1513753775599144/,1513753838932471,
"54/2, Jafrabad, Godighar, Rayerbazar, Mohammadpur, Dhaka-1209",,,,,,,,,,https://www.facebook.com/addabuzzcafe/,218803292358391,
"House#2, Road#8, Block#L, South Banasree, Dhaka-1219",,,,,,,,,,https://www.facebook.com/lecafe07/,1254685607975048,
,,,,,,,,,,https://www.facebook.com/mobileshop95/,514281652343013,
"Road No:9/10, House No: 1/2,Block:L South Banasree, Dhaka-1219",,,,,,,,,,https://www.facebook.com/Strawberrycafeandlounge/,769635413433738,
,,,,,,,,,,https://www.facebook.com/MUSIC-CAFE-2335103213424901/,2335103296758226,
"Shop no-208,Lakecity shopping mall,Khilkhet",,,,,,,,,,https://www.facebook.com/PurpleMooncafe/,587304491745540,
"672,Monipur",,,,,,,,,,https://www.facebook.com/virtualcafebd/,420650195175078,
Uttara Model Town,,,,,,,,,,https://www.facebook.com/vantageorganic/,373148606594172,
Joypara College Road,,,,,,,,,,https://www.facebook.com/DTouchInternetCafebd/,2327735807472852,
,,,,,,,,,,https://www.facebook.com/mycouponscafe/,733593650319367,
,,,,,,,,,,https://www.facebook.com/themaniccafe/,669628950103478,
